"Location","Control Program","Name","Type","Offset / Polarity","Exp:Num","I/O Type"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Zone Temperature","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","schedule","BBV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Fan Method","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","HEATING VALVE","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Zone Sensor Type","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Fan-1 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Fan-1 Hand Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Fan-1 Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Fan-2 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Fan-2 Hand Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Fan-2 Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Fan Lockout Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","HI DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","LO DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Low Temp Status Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","ZN_TEMP_FAIL","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Cooling Demand","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Heat Available","BNI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Heating Demand","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","OAT","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Occ2","POLLTOT","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Zone temperature (brdcst)","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Unit Heater HW Valve PID","BPID","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Unit Heater HW Valve PID / Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Unit Heater HW Valve PID / Input","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH3-RM020","Unit Heater HW Valve PID / PID out","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Not Used","BRS","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Not Used / Zone Temp","BAI","0","0:0","Thermistor"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Not Used / Override Time Remaining","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Setpoint","BSPTCS","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Setpoint / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Setpoint / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Setpoint / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Setpoint / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Setpoint / Cooling Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Setpoint / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Setpoint / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Setpoint / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","GHUE-CUH4-BASESTAIR4.DAT","BAI","0","0:2","Thermistor"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Not Used","BAI","0","0:0","9"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Not Used","BAI","0","0:0","9"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","GHUE-CUH4-BASESTAIR4.RMT","BAI","0","0:4","Thermistor"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Not Used","ASVI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","GHUE-CUH4-BASESTAIR4.SF.STAT","BBI","normal","0:1","Dry Contact"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Not Used","BBI","normal","0:0","Dry Contact"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","GHUE-CUH4-BASESTAIR4.FRZ","BBI","reversed","0:3","Dry Contact"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Not Used","BBI","normal","0:0","1"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Not Used","BTLO","" ,"0:0","1"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","UH-1 Valve Mod AO","BAO","0","0:1","Electrical 0-10 Volt"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","UH-2 Valve Mod AO","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","GHUE-CUH4-BASESTAIR4.SF.SS","BBO","normal","0:1","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Not Used","BBO","normal","0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Not Used","BBO","normal","0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","UH-1 Valve Mod","BFM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","UH-1 Valve Mod / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","UH-1 Valve Mod / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","UH-2 Valve Mod","BFM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","UH-2 Valve Mod / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","UH-2 Valve Mod / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","point name","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Zone Temperature","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","schedule","BBV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Fan Method","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","HEATING VALVE","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Zone Sensor Type","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Fan-1 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Fan-1 Hand Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Fan-1 Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Fan-2 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Fan-2 Hand Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Fan-2 Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Fan Lockout Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","HI DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","LO DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Low Temp Status Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","ZN_TEMP_FAIL","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Cooling Demand","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Heat Available","BNI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Heating Demand","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","OAT","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Occ2","POLLTOT","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Zone temperature (brdcst)","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Unit Heater HW Valve PID","BPID","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Unit Heater HW Valve PID / Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Unit Heater HW Valve PID / Input","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH4-BASESTAIR4","Unit Heater HW Valve PID / PID out","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Not Used","BRS","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Not Used / Zone Temp","BAI","0","0:0","Thermistor"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Not Used / Override Time Remaining","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Setpoint","BSPTCS","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Setpoint / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Setpoint / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Setpoint / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Setpoint / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Setpoint / Cooling Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Setpoint / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Setpoint / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Setpoint / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","GHUE-CUH6-RM018.DAT","BAI","0","0:2","Thermistor"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Not Used","BAI","0","0:0","9"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Not Used","BAI","0","0:0","9"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","GHUE-CUH6-RM018.RMT","BAI","0","0:4","Thermistor"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Not Used","ASVI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","GHUE-CUH6-RM018.SF.STAT","BBI","normal","0:1","Dry Contact"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Not Used","BBI","normal","0:0","Dry Contact"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","GHUE-CUH6-RM018.FRZ","BBI","reversed","0:3","Dry Contact"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Not Used","BBI","normal","0:0","1"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Not Used","BTLO","" ,"0:0","1"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","UH-1 Valve Mod AO","BAO","0","0:1","Electrical 0-10 Volt"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","UH-2 Valve Mod AO","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","GHUE-CUH6-RM018.SF.SS","BBO","normal","0:1","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Not Used","BBO","normal","0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Not Used","BBO","normal","0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","UH-1 Valve Mod","BFM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","UH-1 Valve Mod / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","UH-1 Valve Mod / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","UH-2 Valve Mod","BFM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","UH-2 Valve Mod / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","UH-2 Valve Mod / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","point name","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Zone Temperature","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","schedule","BBV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Fan Method","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","HEATING VALVE","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Zone Sensor Type","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Fan-1 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Fan-1 Hand Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Fan-1 Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Fan-2 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Fan-2 Hand Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Fan-2 Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Fan Lockout Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","HI DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","LO DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Low Temp Status Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","ZN_TEMP_FAIL","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Cooling Demand","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Heat Available","BNI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Heating Demand","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","OAT","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Occ2","POLLTOT","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Zone temperature (brdcst)","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Unit Heater HW Valve PID","BPID","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Unit Heater HW Valve PID / Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Unit Heater HW Valve PID / Input","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH6-RM018 Stairs1 East","Unit Heater HW Valve PID / PID out","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH8-RM010 Stairs3 East","Not Used","BRS","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH8-RM010 Stairs3 East","Not Used / Zone Temp","BAI","0","0:0","Thermistor"
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH8-RM010 Stairs3 East","Not Used / Override Time Remaining","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH8-RM010 Stairs3 East","Setpoint","BSPTCS","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH8-RM010 Stairs3 East","Setpoint / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Basement Level","GHUE-CUH8-RM010 Stairs3 East","Setpoint / Heating Occupied Setpoint","BAV","" ,"" ,"" 
