"Location","Control Program","Name","Type","Offset / Polarity","Exp:Num","I/O Type"
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027B","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027B","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027B","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027B","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027B","schedule","BBV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027B","Day Cooling Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027B","Day Heating Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027B","Night Cooling Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027B","Night Heating Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027B","OAT","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027B","Occupied Cooling Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027B","Occupied Heating Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027B","Space Temp","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027B","Unoccupied Cooling Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027B","Unoccupied Heating Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Setpoint","BSPTCS","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Setpoint / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Setpoint / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Setpoint / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Setpoint / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Setpoint / Cooling Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Setpoint / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Setpoint / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Setpoint / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9.DAT","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.AIR VOLUME","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.AUX TEMP","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.RM STPT DIAL","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.ROOM TEMP","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.DI OVRD SW","BMBI","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.CLG FLOW MAX","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.CLG FLOW MIN","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.DAY CLG STPT","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.DAY HTG STPT","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.DMPR POS","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.FLOW","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.HTG FLOW MAX","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.HTG FLOW MIN","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.NGT CLG STPT","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.NGT HTG STPT","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.OVRD TIME","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.VLV1 POS","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.VLV2 POS","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.DAY.NGT","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.DMPR STATUS","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.HEAT.COOL","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.NGT OVRD","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.STPT DIAL","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","WCC-AHU9-VAV027A.WALL SWITCH","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","schedule","BBV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Day Cooling Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Day Heating Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Night Cooling Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Night Heating Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","OAT","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Occupied Cooling Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Occupied Heating Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Space Temp","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Unoccupied Cooling Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV027A","Unoccupied Heating Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Setpoint","BSPTCS","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Setpoint / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Setpoint / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Setpoint / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Setpoint / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Setpoint / Cooling Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Setpoint / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Setpoint / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Setpoint / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9.DAT","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.AIR VOLUME","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.AUX TEMP","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.RM STPT DIAL","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.ROOM TEMP","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.DI OVRD SW","BMBI","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.CLG FLOW MAX","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.CLG FLOW MIN","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.DAY CLG STPT","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.DAY HTG STPT","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.DMPR POS","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.FLOW","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.HTG FLOW MAX","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.HTG FLOW MIN","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.NGT CLG STPT","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.NGT HTG STPT","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.OVRD TIME","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.VLV1 POS","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.VLV2 POS","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.DAY.NGT","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.DMPR STATUS","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.HEAT.COOL","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.NGT OVRD","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.STPT DIAL","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","WCC-AHU9-VAV028.WALL SWITCH","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","schedule","BBV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Day Cooling Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Day Heating Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Night Cooling Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Night Heating Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","OAT","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Occupied Cooling Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Occupied Heating Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Space Temp","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Unoccupied Cooling Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV028","Unoccupied Heating Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Setpoint","BSPTCS","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Setpoint / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Setpoint / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Setpoint / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Setpoint / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Setpoint / Cooling Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Setpoint / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Setpoint / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Setpoint / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9.DAT","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.AIR VOLUME","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.AUX TEMP","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.RM STPT DIAL","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.ROOM TEMP","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.DI OVRD SW","BMBI","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.CLG FLOW MAX","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.CLG FLOW MIN","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.DAY CLG STPT","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.DAY HTG STPT","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.DMPR POS","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.FLOW","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.HTG FLOW MAX","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.HTG FLOW MIN","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.NGT CLG STPT","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.NGT HTG STPT","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.OVRD TIME","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.VLV1 POS","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.VLV2 POS","BMAO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.DAY.NGT","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.DMPR STATUS","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.HEAT.COOL","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.NGT OVRD","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.STPT DIAL","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","WCC-AHU9-VAV029.WALL SWITCH","BMBO","?","" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","schedule","BBV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Day Cooling Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Day Heating Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Night Cooling Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Night Heating Setpoint","ANO","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","OAT","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Occupied Cooling Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Occupied Heating Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Space Temp","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Unoccupied Cooling Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV029","Unoccupied Heating Setpoint","ANI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV032","Setpoint","BSPTCS","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV032","Setpoint / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV032","Setpoint / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV032","Setpoint / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV032","Setpoint / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV032","Setpoint / Cooling Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV032","Setpoint / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV032","Setpoint / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV032","Setpoint / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV032","WCC-AHU9.DAT","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV032","WCC-AHU9-VAV032.AIR VOLUME","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV032","WCC-AHU9-VAV032.AUX TEMP","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV032","WCC-AHU9-VAV032.RM STPT DIAL","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV032","WCC-AHU9-VAV032.ROOM TEMP","BMAI","" ,"" ,"" 
"/Carleton College/Weitz Center/Facility Summary/Lower Level","WCC-AHU9-VAV032","WCC-AHU9-VAV032.DI OVRD SW","BMBI","?","" ,"" 
