"Location","Control Program","Name","Type","Offset / Polarity","Exp:Num","I/O Type"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","SCOV-AHU1-VAV101.CLG.DEMAND","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","Airflow Request","BBV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","SCOV-AHU1-VAV101.OCC","BBV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","Zone CO2","BMSV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","ZONE HUMIDITY","BMSV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","HI DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","LO DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","SCOV-AHU1-VAV101.MODE","ANI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","Demand","ANI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV101","OAT","ANI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.SA-CFM-STP","BAF","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.SA-CFM-STP / SCOV-AHU1-VAV102A.SA-CFM","BAI","0","0:1","Flow Input"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.RMT-STP","BSPTCS","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.RMT-STP / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.RMT-STP / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.RMT-STP / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.RMT-STP / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.RMT-STP / SCOV-AHU1-VAV102A.C-ADJ","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.RMT-STP / SCOV-AHU1-VAV102A.W-ADJ","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.RMT-STP / SCOV-AHU1-VAV102A.EFF-CLG-RMT-STP","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.RMT-STP / SCOV-AHU1-VAV102A.EFF-HTG-RMT-STP","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.DAT","BAI","0","0:1","Thermistor"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.RMT","ASVI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.EFF-OCC","BBI","normal","0:2","1"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.RAD.HTG-VLV","BAO","0","0:1","Electrical 0-10 Volt"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","Reheat Valve","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","Radiation Valve","BFM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","Radiation Valve / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","Radiation Valve / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.HTG-VLV","BFM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.HTG-VLV / open","BFM","" ,"0:2","Relay / Triac Output"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.HTG-VLV / close","BFM","" ,"0:1","Relay / Triac Output"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.CLG.DEMAND","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","Airflow Request","BBV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.OCC","BBV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","Zone CO2","BMSV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","ZONE HUMIDITY","BMSV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","HI DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","LO DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","SCOV-AHU1-VAV102A.MODE","ANI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","Demand","ANI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102A","OAT","ANI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.SA-CFM-STP","BAF","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.SA-CFM-STP / SCOV-AHU1-VAV102.SA-CFM","BAI","0","0:1","Flow Input"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.RMT-STP","BSPTCS","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.RMT-STP / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.RMT-STP / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.RMT-STP / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.RMT-STP / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.RMT-STP / SCOV-AHU1-VAV102.C-ADJ","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.RMT-STP / SCOV-AHU1-VAV102.W-ADJ","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.RMT-STP / SCOV-AHU1-VAV102.EFF-CLG-RMT-STP","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.RMT-STP / SCOV-AHU1-VAV102.EFF-HTG-RMT-STP","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.DAT","BAI","0","0:1","Thermistor"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.RMT","ASVI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.EFF-OCC","BBI","normal","0:2","1"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.RAD.HTG-VLV","BAO","0","0:1","Electrical 0-10 Volt"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","Reheat Valve","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","Radiation Valve","BFM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","Radiation Valve / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","Radiation Valve / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.HTG-VLV","BFM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.HTG-VLV / open","BFM","" ,"0:2","Relay / Triac Output"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.HTG-VLV / close","BFM","" ,"0:1","Relay / Triac Output"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.CLG.DEMAND","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","Airflow Request","BBV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.OCC","BBV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","Zone CO2","BMSV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","ZONE HUMIDITY","BMSV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","HI DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","LO DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","SCOV-AHU1-VAV102.MODE","ANI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","Demand","ANI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102","OAT","ANI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.SA-CFM-STP","BAF","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.SA-CFM-STP / SCOV-AHU1-VAV102C.SA-CFM","BAI","0","0:1","Flow Input"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.RMT-STP","BSPTCS","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.RMT-STP / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.RMT-STP / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.RMT-STP / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.RMT-STP / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.RMT-STP / SCOV-AHU1-VAV102C.C-ADJ","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.RMT-STP / SCOV-AHU1-VAV102C.W-ADJ","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.RMT-STP / SCOV-AHU1-VAV102C.EFF-CLG-RMT-STP","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.RMT-STP / SCOV-AHU1-VAV102C.EFF-HTG-RMT-STP","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.DAT","BAI","0","0:1","Thermistor"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.RMT","ASVI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.EFF-OCC","BBI","normal","0:2","1"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.RAD.HTG-VLV","BAO","0","0:1","Electrical 0-10 Volt"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","Reheat Valve","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","Radiation Valve","BFM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","Radiation Valve / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","Radiation Valve / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.HTG-VLV","BFM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.HTG-VLV / open","BFM","" ,"0:2","Relay / Triac Output"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.HTG-VLV / close","BFM","" ,"0:1","Relay / Triac Output"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.CLG.DEMAND","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","Airflow Request","BBV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.OCC","BBV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","Zone CO2","BMSV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","ZONE HUMIDITY","BMSV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","HI DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","LO DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","SCOV-AHU1-VAV102C.MODE","ANI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","Demand","ANI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102C","OAT","ANI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.SA-CFM-STP","BAF","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.SA-CFM-STP / SCOV-AHU1-VAV102D.SA-CFM","BAI","0","0:1","Flow Input"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.RMT-STP","BSPTCS","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.RMT-STP / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.RMT-STP / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.RMT-STP / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.RMT-STP / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.RMT-STP / SCOV-AHU1-VAV102D.C-ADJ","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.RMT-STP / SCOV-AHU1-VAV102D.W-ADJ","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.RMT-STP / SCOV-AHU1-VAV102D.EFF-CLG-RMT-STP","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.RMT-STP / SCOV-AHU1-VAV102D.EFF-HTG-RMT-STP","BAV","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.DAT","BAI","0","0:1","Thermistor"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.RMT","ASVI","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.EFF-OCC","BBI","normal","0:2","1"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.RAD.HTG-VLV","BAO","0","0:1","Electrical 0-10 Volt"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","Reheat Valve","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","Radiation Valve","BFM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","Radiation Valve / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","Radiation Valve / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.HTG-VLV","BFM","" ,"" ,"" 
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.HTG-VLV / open","BFM","" ,"0:2","Relay / Triac Output"
"/Carleton College/Scoville Hall/Facility Summary/1st Floor","SCOV-AHU1-VAV102D","SCOV-AHU1-VAV102D.HTG-VLV / close","BFM","" ,"0:1","Relay / Triac Output"
